season,round,race_name,circuit,date,driver_id,driver_number,driver_name,constructor,grid,position,position_text,status,laps,time,fastest_lap_rank,fastest_lap_time
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,massa,6,Felipe Massa,Ferrari,6,6,6,Finished,53,+42.993,5,1:26.924
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,alguersuari,19,Jaime Alguersuari,Toro Rosso,18,7,7,+1 Lap,52,,10,1:28.357
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,resta,15,Paul di Resta,Force India,11,8,8,+1 Lap,52,,8,1:28.054
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,bruno_senna,9,Bruno Senna,Renault,10,9,9,+1 Lap,52,,4,1:26.895
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,buemi,18,Sébastien Buemi,Toro Rosso,16,10,10,+1 Lap,52,,9,1:28.202
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,maldonado,12,Pastor Maldonado,Williams,14,11,11,+1 Lap,52,,12,1:28.934
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,barrichello,11,Rubens Barrichello,Williams,13,12,12,+1 Lap,52,,11,1:28.377
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,kovalainen,20,Heikki Kovalainen,Lotus,20,13,13,+2 Laps,51,,14,1:29.639
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,trulli,21,Jarno Trulli,Lotus,19,14,14,+2 Laps,51,,15,1:29.825
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,glock,24,Timo Glock,Virgin,21,15,15,+2 Laps,51,,17,1:30.783
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,ricciardo,22,Daniel Ricciardo,HRT,23,16,N,+14 Laps,39,,20,1:32.013
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,perez,17,Sergio Pérez,Sauber,15,17,R,Gearbox,32,,13,1:29.403
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,kobayashi,16,Kamui Kobayashi,Sauber,17,18,R,Gearbox,21,,16,1:30.000
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,sutil,14,Adrian Sutil,Force India,12,19,R,Hydraulics,9,,19,1:31.455
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,webber,2,Mark Webber,Red Bull,5,20,R,Accident,4,,18,1:30.994
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,ambrosio,25,Jérôme d'Ambrosio,Virgin,22,21,R,Gearbox,1,,,
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,petrov,10,Vitaly Petrov,Renault,7,22,R,Collision,0,,,
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,rosberg,8,Nico Rosberg,Mercedes,9,23,R,Collision,0,,,
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,2011-09-11,liuzzi,23,Vitantonio Liuzzi,HRT,24,24,R,Collision,0,,,
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,vettel,1,Sebastian Vettel,Red Bull,1,1,1,Finished,61,1:59:06.757,2,1:48.688
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,button,4,Jenson Button,McLaren,3,2,2,Finished,61,+1.737,1,1:48.454
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,webber,2,Mark Webber,Red Bull,2,3,3,Finished,61,+29.279,3,1:50.088
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,alonso,5,Fernando Alonso,Ferrari,5,4,4,Finished,61,+55.449,5,1:50.891
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,hamilton,3,Lewis Hamilton,McLaren,4,5,5,Finished,61,+1:07.766,4,1:50.832
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,resta,15,Paul di Resta,Force India,10,6,6,Finished,61,+1:51.067,15,1:54.239
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,rosberg,8,Nico Rosberg,Mercedes,7,7,7,+1 Lap,60,,16,1:54.383
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,sutil,14,Adrian Sutil,Force India,9,8,8,+1 Lap,60,,17,1:54.564
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,massa,6,Felipe Massa,Ferrari,6,9,9,+1 Lap,60,,8,1:52.550
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,perez,17,Sergio Pérez,Sauber,11,10,10,+1 Lap,60,,18,1:54.615
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,maldonado,12,Pastor Maldonado,Williams,13,11,11,+1 Lap,60,,10,1:53.198
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,buemi,18,Sébastien Buemi,Toro Rosso,14,12,12,+1 Lap,60,,7,1:52.197
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,barrichello,11,Rubens Barrichello,Williams,12,13,13,+1 Lap,60,,19,1:55.235
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,kobayashi,16,Kamui Kobayashi,Sauber,17,14,14,+2 Laps,59,,6,1:51.329
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,bruno_senna,9,Bruno Senna,Renault,15,15,15,+2 Laps,59,,12,1:53.774
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,kovalainen,20,Heikki Kovalainen,Lotus,19,16,16,+2 Laps,59,,13,1:54.063
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,petrov,10,Vitaly Petrov,Renault,18,17,17,+2 Laps,59,,14,1:54.204
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,ambrosio,25,Jérôme d'Ambrosio,Virgin,22,18,18,+2 Laps,59,,22,1:58.730
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,ricciardo,22,Daniel Ricciardo,HRT,23,19,19,+4 Laps,57,,23,1:59.064
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,liuzzi,23,Vitantonio Liuzzi,HRT,24,20,20,+4 Laps,57,,21,1:58.283
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,alguersuari,19,Jaime Alguersuari,Toro Rosso,16,21,21,Accident,56,,11,1:53.676
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,trulli,21,Jarno Trulli,Lotus,20,22,R,Gearbox,47,,20,1:57.126
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,michael_schumacher,7,Michael Schumacher,Mercedes,8,23,R,Accident,28,,9,1:53.096
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,2011-09-25,glock,24,Timo Glock,Virgin,21,24,R,Accident,9,,24,2:00.412
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,button,4,Jenson Button,McLaren,2,1,1,Finished,53,1:30:53.427,1,1:36.568
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,alonso,5,Fernando Alonso,Ferrari,5,2,2,Finished,53,+1.160,4,1:36.682
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,vettel,1,Sebastian Vettel,Red Bull,1,3,3,Finished,53,+2.006,6,1:36.916
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,webber,2,Mark Webber,Red Bull,6,4,4,Finished,53,+8.071,5,1:36.828
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,hamilton,3,Lewis Hamilton,McLaren,3,5,5,Finished,53,+24.268,9,1:37.645
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,michael_schumacher,7,Michael Schumacher,Mercedes,8,6,6,Finished,53,+27.120,12,1:37.916
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,massa,6,Felipe Massa,Ferrari,4,7,7,Finished,53,+28.240,11,1:37.800
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,perez,17,Sergio Pérez,Sauber,17,8,8,Finished,53,+39.377,2,1:36.569
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,petrov,10,Vitaly Petrov,Renault,10,9,9,Finished,53,+42.607,7,1:37.053
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,rosberg,8,Nico Rosberg,Mercedes,23,10,10,Finished,53,+44.322,3,1:36.614
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,sutil,14,Adrian Sutil,Force India,11,11,11,Finished,53,+54.447,14,1:38.133
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,resta,15,Paul di Resta,Force India,12,12,12,Finished,53,+1:02.326,13,1:37.970
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,kobayashi,16,Kamui Kobayashi,Sauber,7,13,13,Finished,53,+1:03.705,19,1:39.724
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,maldonado,12,Pastor Maldonado,Williams,14,14,14,Finished,53,+1:04.194,10,1:37.645
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,alguersuari,19,Jaime Alguersuari,Toro Rosso,16,15,15,Finished,53,+1:06.623,8,1:37.411
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,bruno_senna,9,Bruno Senna,Renault,9,16,16,Finished,53,+1:12.628,15,1:38.407
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,barrichello,11,Rubens Barrichello,Williams,13,17,17,Finished,53,+1:14.191,16,1:39.080
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,kovalainen,20,Heikki Kovalainen,Lotus,18,18,18,Finished,53,+1:27.824,17,1:39.297
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,trulli,21,Jarno Trulli,Lotus,19,19,19,Finished,53,+1:36.140,18,1:39.561
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,glock,24,Timo Glock,Virgin,21,20,20,+2 Laps,51,,21,1:41.704
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,ambrosio,25,Jérôme d'Ambrosio,Virgin,20,21,21,+2 Laps,51,,22,1:41.794
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,ricciardo,22,Daniel Ricciardo,HRT,22,22,22,+2 Laps,51,,20,1:41.437
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,liuzzi,23,Vitantonio Liuzzi,HRT,24,23,23,+3 Laps,50,,24,1:42.409
2011,15,Japanese Grand Prix,Suzuka Circuit,2011-10-09,buemi,18,Sébastien Buemi,Toro Rosso,15,24,R,Wheel,11,,23,1:42.107
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,vettel,1,Sebastian Vettel,Red Bull,2,1,1,Finished,55,1:38:01.994,1,1:39.605
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,hamilton,3,Lewis Hamilton,McLaren,1,2,2,Finished,55,+12.019,3,1:40.459
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,webber,2,Mark Webber,Red Bull,4,3,3,Finished,55,+12.477,2,1:40.294
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,button,4,Jenson Button,McLaren,3,4,4,Finished,55,+14.694,7,1:40.709
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,alonso,5,Fernando Alonso,Ferrari,6,5,5,Finished,55,+15.689,6,1:40.547
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,massa,6,Felipe Massa,Ferrari,5,6,6,Finished,55,+25.133,5,1:40.541
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,alguersuari,19,Jaime Alguersuari,Toro Rosso,11,7,7,Finished,55,+49.538,8,1:40.940
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,rosberg,8,Nico Rosberg,Mercedes,7,8,8,Finished,55,+54.053,9,1:41.770
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,buemi,18,Sébastien Buemi,Toro Rosso,13,9,9,Finished,55,+1:02.762,4,1:40.537
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,resta,15,Paul di Resta,Force India,9,10,10,Finished,55,+1:08.602,12,1:42.102
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,sutil,14,Adrian Sutil,Force India,10,11,11,Finished,55,+1:11.229,10,1:42.014
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,barrichello,11,Rubens Barrichello,Williams,18,12,12,Finished,55,+1:33.068,13,1:42.371
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,bruno_senna,9,Bruno Senna,Renault,15,13,13,+1 Lap,54,,16,1:42.549
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,kovalainen,20,Heikki Kovalainen,Lotus,19,14,14,+1 Lap,54,,15,1:42.456
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,kobayashi,16,Kamui Kobayashi,Sauber,14,15,15,+1 Lap,54,,11,1:42.080
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,perez,17,Sergio Pérez,Sauber,17,16,16,+1 Lap,54,,14,1:42.425
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,trulli,21,Jarno Trulli,Lotus,20,17,17,+1 Lap,54,,17,1:43.009
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,glock,24,Timo Glock,Virgin,21,18,18,+1 Lap,54,,18,1:44.536
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,ricciardo,22,Daniel Ricciardo,HRT,24,19,19,+1 Lap,54,,21,1:44.870
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,ambrosio,25,Jérôme d'Ambrosio,Virgin,22,20,20,+1 Lap,54,,20,1:44.746
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,liuzzi,23,Vitantonio Liuzzi,HRT,23,21,21,+3 Laps,52,,24,1:46.173
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,maldonado,12,Pastor Maldonado,Williams,16,22,R,Clutch,30,,19,1:44.689
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,petrov,10,Vitaly Petrov,Renault,8,23,R,Collision,16,,23,1:45.469
2011,16,Korean Grand Prix,Korean International Circuit,2011-10-16,michael_schumacher,7,Michael Schumacher,Mercedes,12,24,R,Collision,15,,22,1:45.327
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,vettel,1,Sebastian Vettel,Red Bull,1,1,1,Finished,60,1:30:35.002,1,1:27.249
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,button,4,Jenson Button,McLaren,4,2,2,Finished,60,+8.433,4,1:27.967
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,alonso,5,Fernando Alonso,Ferrari,3,3,3,Finished,60,+24.301,3,1:27.953
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,webber,2,Mark Webber,Red Bull,2,4,4,Finished,60,+25.529,2,1:27.520
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,michael_schumacher,7,Michael Schumacher,Mercedes,11,5,5,Finished,60,+1:05.421,5,1:28.549
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,rosberg,8,Nico Rosberg,Mercedes,7,6,6,Finished,60,+1:06.851,6,1:28.600
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,hamilton,3,Lewis Hamilton,McLaren,5,7,7,Finished,60,+1:24.183,9,1:28.721
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,alguersuari,19,Jaime Alguersuari,Toro Rosso,10,8,8,+1 Lap,59,,10,1:29.239
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,sutil,14,Adrian Sutil,Force India,8,9,9,+1 Lap,59,,12,1:29.289
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,perez,17,Sergio Pérez,Sauber,20,10,10,+1 Lap,59,,14,1:29.345
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,petrov,10,Vitaly Petrov,Renault,16,11,11,+1 Lap,59,,11,1:29.289
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,bruno_senna,9,Bruno Senna,Renault,14,12,12,+1 Lap,59,,13,1:29.310
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,resta,15,Paul di Resta,Force India,12,13,13,+1 Lap,59,,8,1:28.679
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,kovalainen,20,Heikki Kovalainen,Lotus,18,14,14,+2 Laps,58,,16,1:30.294
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,barrichello,11,Rubens Barrichello,Williams,15,15,15,+2 Laps,58,,7,1:28.635
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,ambrosio,25,Jérôme d'Ambrosio,Virgin,21,16,16,+3 Laps,57,,21,1:31.990
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,karthikeyan,22,Narain Karthikeyan,HRT,24,17,17,+3 Laps,57,,20,1:31.988
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,ricciardo,23,Daniel Ricciardo,HRT,23,18,18,+3 Laps,57,,18,1:31.674
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,trulli,21,Jarno Trulli,Lotus,19,19,19,+5 Laps,55,,19,1:31.691
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,massa,6,Felipe Massa,Ferrari,6,20,R,Suspension,32,,15,1:30.243
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,buemi,18,Sébastien Buemi,Toro Rosso,9,21,R,Engine,24,,17,1:30.956
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,maldonado,12,Pastor Maldonado,Williams,13,22,R,Gearbox,12,,22,1:33.573
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,glock,24,Timo Glock,Virgin,22,23,R,Collision,2,,23,2:09.008
2011,17,Indian Grand Prix,Buddh International Circuit,2011-10-30,kobayashi,16,Kamui Kobayashi,Sauber,17,24,R,Collision,0,,,
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,hamilton,3,Lewis Hamilton,McLaren,2,1,1,Finished,55,1:37:11.886,3,1:43.461
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,alonso,5,Fernando Alonso,Ferrari,5,2,2,Finished,55,+8.457,6,1:43.914
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,button,4,Jenson Button,McLaren,3,3,3,Finished,55,+25.881,2,1:43.154
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,webber,2,Mark Webber,Red Bull,4,4,4,Finished,55,+35.784,1,1:42.612
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,massa,6,Felipe Massa,Ferrari,6,5,5,Finished,55,+50.578,10,1:44.288
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,rosberg,8,Nico Rosberg,Mercedes,7,6,6,Finished,55,+52.317,7,1:43.993
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,michael_schumacher,7,Michael Schumacher,Mercedes,8,7,7,Finished,55,+1:15.964,15,1:44.916
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,sutil,14,Adrian Sutil,Force India,9,8,8,Finished,55,+1:17.122,14,1:44.709
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,resta,15,Paul di Resta,Force India,10,9,9,Finished,55,+1:41.087,9,1:44.120
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,kobayashi,16,Kamui Kobayashi,Sauber,16,10,10,+1 Lap,54,,4,1:43.521
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,perez,17,Sergio Pérez,Sauber,11,11,11,+1 Lap,54,,12,1:44.566
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,barrichello,11,Rubens Barrichello,Williams,24,12,12,+1 Lap,54,,11,1:44.438
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,petrov,10,Vitaly Petrov,Renault,12,13,13,+1 Lap,54,,5,1:43.673
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,maldonado,12,Pastor Maldonado,Williams,23,14,14,+1 Lap,54,,13,1:44.628
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,alguersuari,19,Jaime Alguersuari,Toro Rosso,15,15,15,+1 Lap,54,,8,1:44.093
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,bruno_senna,9,Bruno Senna,Renault,14,16,16,+1 Lap,54,,16,1:46.150
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,kovalainen,20,Heikki Kovalainen,Lotus,17,17,17,+1 Lap,54,,17,1:46.610
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,trulli,21,Jarno Trulli,Lotus,18,18,18,+2 Laps,53,,19,1:47.444
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,glock,24,Timo Glock,Virgin,19,19,19,+2 Laps,53,,20,1:48.085
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,liuzzi,23,Vitantonio Liuzzi,HRT,22,20,20,+2 Laps,53,,22,1:49.242
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,ricciardo,22,Daniel Ricciardo,HRT,20,21,R,Mechanical,48,,21,1:48.274
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,buemi,18,Sébastien Buemi,Toro Rosso,13,22,R,Hydraulics,19,,18,1:47.094
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,ambrosio,25,Jérôme d'Ambrosio,Virgin,21,23,R,Brakes,18,,23,1:51.196
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,2011-11-13,vettel,1,Sebastian Vettel,Red Bull,1,24,R,Puncture,1,,,
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,webber,2,Mark Webber,Red Bull,2,1,1,Finished,71,1:32:17.464,1,1:15.324
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,vettel,1,Sebastian Vettel,Red Bull,1,2,2,Finished,71,+16.983,3,1:16.076
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,button,4,Jenson Button,McLaren,3,3,3,Finished,71,+27.638,2,1:15.580
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,alonso,5,Fernando Alonso,Ferrari,5,4,4,Finished,71,+35.048,4,1:16.181
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,massa,6,Felipe Massa,Ferrari,7,5,5,Finished,71,+1:06.733,12,1:17.271
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,sutil,14,Adrian Sutil,Force India,8,6,6,+1 Lap,70,,8,1:17.161
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,rosberg,8,Nico Rosberg,Mercedes,6,7,7,+1 Lap,70,,10,1:17.207
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,resta,15,Paul di Resta,Force India,11,8,8,+1 Lap,70,,14,1:17.452
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,kobayashi,16,Kamui Kobayashi,Sauber,16,9,9,+1 Lap,70,,15,1:17.644
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,petrov,10,Vitaly Petrov,Renault,15,10,10,+1 Lap,70,,7,1:17.011
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,alguersuari,19,Jaime Alguersuari,Toro Rosso,13,11,11,+1 Lap,70,,9,1:17.162
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,buemi,18,Sébastien Buemi,Toro Rosso,14,12,12,+1 Lap,70,,13,1:17.428
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,perez,17,Sergio Pérez,Sauber,17,13,13,+1 Lap,70,,16,1:17.780
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,barrichello,11,Rubens Barrichello,Williams,12,14,14,+1 Lap,70,,6,1:16.684
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,michael_schumacher,7,Michael Schumacher,Mercedes,10,15,15,+1 Lap,70,,5,1:16.681
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,kovalainen,20,Heikki Kovalainen,Lotus,19,16,16,+2 Laps,69,,17,1:18.023
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,bruno_senna,9,Bruno Senna,Renault,9,17,17,+2 Laps,69,,18,1:18.274
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,trulli,21,Jarno Trulli,Lotus,20,18,18,+2 Laps,69,,19,1:18.596
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,ambrosio,25,Jérôme d'Ambrosio,Virgin,23,19,19,+3 Laps,68,,22,1:19.902
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,ricciardo,22,Daniel Ricciardo,HRT,22,20,20,+3 Laps,68,,20,1:19.649
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,liuzzi,23,Vitantonio Liuzzi,HRT,21,21,R,Retired,61,,23,1:20.648
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,hamilton,3,Lewis Hamilton,McLaren,4,22,R,Gearbox,46,,11,1:17.209
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,maldonado,12,Pastor Maldonado,Williams,18,23,R,Retired,26,,21,1:19.706
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,2011-11-27,glock,24,Timo Glock,Virgin,24,24,R,Retired,21,,24,1:21.773
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,button,3,Jenson Button,McLaren,2,1,1,Finished,58,1:34:09.565,1,1:29.187
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,vettel,1,Sebastian Vettel,Red Bull,6,2,2,Finished,58,+2.139,2,1:29.417
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,hamilton,4,Lewis Hamilton,McLaren,1,3,3,Finished,58,+4.075,4,1:29.538
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,webber,2,Mark Webber,Red Bull,5,4,4,Finished,58,+4.547,3,1:29.438
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,alonso,5,Fernando Alonso,Ferrari,12,5,5,Finished,58,+21.565,7,1:30.277
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,kobayashi,14,Kamui Kobayashi,Sauber,13,6,6,Finished,58,+36.766,10,1:30.620
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,raikkonen,9,Kimi Räikkönen,Lotus F1,17,7,7,Finished,58,+38.014,11,1:30.759
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,perez,15,Sergio Pérez,Sauber,22,8,8,Finished,58,+39.458,12,1:30.843
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2012-03-18,ricciardo,16,Daniel Ricciardo,Toro Rosso,10,9,9,Finished,58,+39.556,8,1:30.592
